Release ID,Artist,Title,Year,Genres,Formats
4563388,Peter Gabriel,So Alive,1992,"Rock, Folk, World, & Country",CD
4754389,Kingofthehill,Kingofthehill,1991,Rock,CD
4670250,Mademoiselle Nineteen,Quelle Importance ?,2012,Pop,CD
633282,Bobby Womack,The Best Of 'The Poet' Trilogy,2000,Funk / Soul,CD
4916130,Various,Goa 2002,2002,Electronic,CD
3832161,U2,City Of Blinding Lights,2005,Rock,CD
1752602,Gâtechien,Trois,2006,Rock,CD
1010960,George Benson,In Your Eyes,0,"Electronic, Funk / Soul",CD
3515500,Defunkles,Shape Yer Self / Tender Is The Nitis,2007,Electronic,CD
225176,Blodyn Tatws,Careless Music Costs Lives,2004,Electronic,CD
1618929,No-Man,Returning Jesus,2002,"Electronic, Rock",CD
1601676,"Emerson, Lake & Palmer",Trilogy,1995,Rock,CD
3177163,So Solid Crew,21 Seconds,2002,Electronic,CD
4787164,Gilbert O'Sullivan,In The Key Of G,2013,Pop,CD
290600,Tillmann Uhrmacher & Taucher,MaxiMal In The Mix Vol. 4,2000,Electronic,CD
1342683,Ramones,End Of The Century,1994,Rock,CD
1419909,Midnight Star,Snake In The Grass,1989,Electronic,CD
415308,Tegma,002: Avant.Garde,2005,Electronic,CD
1735608,Whigfield,Saturday Night,1995,Electronic,CD
3502330,"Jimi Hendrix Experience, The",Axis: Bold As Love,2012,Rock,CD
3403389,Patrice,Music,2003,Pop,CD
3158714,Various,"Rock N' Riots ""A Tribute To Football Fans""",2004,Rock,CD
3098159,C.P. Grun,Christmas Time Is A-Comin',2008,Pop,CD
3500089,Archain,Rigets Sandhed,2004,Rock,CD
971418,Lo-Fidelity Allstars,How To Operate With A Blown Mind,1998,Electronic,CD
258761,Greenfly,Greenfly,2001,Electronic,CD
453783,Emilia,Big Big World,1998,"Electronic, Pop",CD
2196653,Various,Radio Show Nr. 1 - Juli 1995,1995,"Electronic, Pop",CD
1807062,Ulrike Northoff,Organ Gloriosa,2007,Classical,CD
1069919,"Claude Debussy, Nikita Magaloff",Composizioni Varie Per Pianoforte,1990,Classical,CD
485498,José González,Veneer,2005,"Rock, Folk, World, & Country",CD
4639640,Led Zeppelin,Boxed Set2,1993,Rock,"CD, Box Set"
939672,Jesters Funeral,Shifting Skywards,0,Rock,CD
2074807,77 (2),Revolution Rock,1999,Rock,CD
1616657,Tony Aguilar Y Amigos (3),Latido Urbano,2003,Hip Hop,CD
3699886,Mad Dog (16),Избранное 1995-1997,2002,Rock,CD
1115658,Funeral For A Friend,Seven Ways To Scream Your Name,2003,Rock,CD
2072494,Lauryn Hill,Can't Take My Eyes Off You,1999,"Funk / Soul, Hip Hop",CD
4045753,Various,Zillo Medieval - Mittelalter Und Musik CD III,2011,"Rock, Classical, Folk, World, & Country",CD
928337,Various,Protect Ya Neck Records Presents: Protect Ya Neck Collection: Vol. 1,2002,Hip Hop,CD
4236617,Oerjgrinder,2012 Reasons To Kill Humanity,2011,Rock,CD
3779513,Ram (15),Forced Entry,2005,Rock,CD
1666141,Cellski,The Collection,2000,Hip Hop,CD
3629614,Architects (2),Daybreaker,2012,Rock,CD
3946435,Partners-N-Crime,What'cha Wanna Do?,1997,Hip Hop,CD
4737700,Widespread Panic,Bombs & Butterflies,0,"Rock, Blues, Pop",CD
4441541,Various,Juvenile Jungle,1995,Rock,CD
3791507,Avenged Sevenfold,Waking The Fallen,2009,Rock,CD
4744188,Françoiz Breut,Ma Colère,1998,Rock,CD
3611952,Led Zeppelin,The Soundtrack From The Film The Song Remains The Same,2005,"Rock, Stage & Screen",CD
4770501,"Besmirchers, The",Besmirch and destory,0,,CD
4523454,Mac Mall,Ghetto Theme,1994,Hip Hop,CD
3783625,Gandalf (4),Rock Hell,2001,Rock,CD
2179245,Donna Summer,Cats Without Claws,1984,"Electronic, Funk / Soul, Pop",CD
1887007,Various,Deep Fox Volume 1,1995,"Electronic, Pop",CD
1683754,Various,Mid-Price Sampler,1991,"Electronic, Rock, Pop",CD
2091208,Bherman,Two Boys,2007,Pop,CD
494098,Miles Davis All Stars,Walkin',1987,Jazz,CD
3066572,Steuart Liebig / Vinny Golia / Billy Mintz,Antipodes,2001,Jazz,CD
2482916,Anweledig,Cae Yn Nefyn,1999,Reggae,CD
248619,Double You,Part-Time Lover,1994,Electronic,CD
4436294,"Dogs D'Amour, The",More Unchartered Heights Of Disgrace,1993,Rock,CD
1279727,Yo-Yo,Black Pearl,1992,Hip Hop,CD
213301,4 Tune Featuring Frankie McCoy,Love Is My Whole World,1996,Electronic,CD
1485666,Cadence Weapon,Afterparty Babies,2008,Hip Hop,CD
4517412,"Richard Wagner, Stefan Mickisch",Paraphrasen,1995,Classical,CD
4039710,Roxy Music,Roxy Music,0,Rock,CD
2697545,I'm In A Coffin,One Final Action,2008,Rock,CD
2949971,Bad F-Line,Bad F-Line (Verde),1999,"Electronic, Rock",CD
3242122,Carlos Paredes,Guitarra Portuguesa,2007,"Folk, World, & Country",CD
4079302,Diamoth,Crushed In Accusations,2010,Rock,CD
357264,Talla 2XLC,Techno Club Next,2004,Electronic,CD
3169201,Anestesia (3),Terapia,2006,Rock,CD
947336,Rob Zombie,Hellbilly Deluxe,1998,Rock,CD
4982574,Mariah Carey Featuring Remix Versions With Nas And Joe,Thank God I Found You,2000,"Hip Hop, Pop",CD
3801555,Dave Brock,Strange Trips & Pipe Dreams,2012,"Electronic, Rock",CD
4946635,Borko,Celebrating Life,2008,Electronic,CD
2350655,Socrates Drank The Conium,Socrates Drank The Conium,1994,Rock,CD
2355504,Heavy D. & The Boyz,We Got Our Own Thang,1989,Hip Hop,CD
2147907,Kenny G (2),Silhouette,1988,Jazz,CD
1309830,Various,Od Čivija Do Goblina - Volume One,2006,"Blues, Jazz, Rock",CD
2055370,L.O.L.,Love Leaves No Scar,2007,Electronic,CD
934383,XIII (2),Magnifico Nova,2002,Rock,CD
2675482,"Jayhawks, The",Smile,2006,Rock,CD
