 Release ID,Artist,Title,Year,Genres,Formats
2520277,Out Of Dream,Out Of Dream,2010,Electronic,Cassette
4603597,elizabeth Veldon,The Lady Chapel,2013,Electronic,Cassette
4946511,"Rentals, The",Return Of The Rentals,1995,"Electronic, Rock",Cassette
4701464,Bruce MacLeod (2),The Heart Of The Machine,1990,Rock,Cassette
4073829,Tarkan,Dudu,2003,"Pop, Folk, World, & Country",Cassette
2956455,Yvette Michele,I'm Not Feeling You,1997,Funk / Soul,Cassette
2832518,Manon,1997 SO/LN #07 - House / Progressive,1997,Electronic,Cassette
2359955,Ольга Арефьева И Ковчег,Сторона От Часть I,1998,Rock,Cassette
3049669,Mould (3),I Hate,1993,Rock,Cassette
909959,Various,A.B. Sounds - Take 6,1990,Electronic,Cassette
3831572,Citizen 2-13,Holding Hands While Laying In Our Genetic Filth,2012,Electronic,Cassette
1318589,"Julie Mittens, The",30.01.06,2006,Rock,Cassette
3889272,Ravi Shankar,Ravi Shankar Sitar,0,"Folk, World, & Country",Cassette
684111,Eric Clapton Featured With John Mayall & The Bluesbreakers,Steppin' Out,0,Rock,Cassette
2670188,Aktorių Trio,Mano Kaime,1996,Rock,Cassette
1790264,Shitty Vibe Smasher,Shitty Vibe Smasher,2007,Electronic,Cassette
